id,created_at,text
707849615161298944,2016-03-10 08:44:34,b'RT @neiltyson: I hear that the flat-Earth movement may be gaining momentum all around the globe.'
707849511276777472,2016-03-10 08:44:09,"b'RT @neiltyson: Welcome back to Earth, Scott Kelly. After a year in orbit, Relativity says you\xe2\x80\x99re 1/100 sec younger than you\xe2\x80\x99d otherwise be.'"
707847853847257088,2016-03-10 08:37:34,b'@neiltyson a quantum superposition perhaps?'
706845352654143488,2016-03-07 14:13:59,b'RT @ayotola_: \xf0\x9f\x98\xaa https://t.co/1I9nR4oWul'
705375641349328897,2016-03-03 12:53:52,"b""RT @ComedyPosts: if u were a vegetable u'd be a cutecumber"""
705046828924936192,2016-03-02 15:07:17,b'RT @DStvNg: Happy 74th birthday  to Bishop Enoch Adeboye a.k.a Daddy G.O\n\nEnoch Adejare Adeboye is a Nigerian pastor and the Ge\xe2\x80\xa6 https://t.\xe2\x80\xa6'
704391723041083393,2016-02-29 19:44:08,"b""Sit with me my love; let's stare at the stars while we can; before we stop shining"""
701699920194093056,2016-02-22 09:27:52,b'RT @AMAZlNGPlC: https://t.co/qXLF7c9Pb3'
701699829169311744,2016-02-22 09:27:30,"b""A driver's phone rang today at the office and his ringtone was the sound of a car ignition starting, I found that touching"""
700663443683037184,2016-02-19 12:49:17,b'@David_dProf not exactly'
700589970738671617,2016-02-19 07:57:20,b'RT @The_YUNiversity: \xf0\x9f\x97\xa3 \xf0\x9f\x91\xa9\xf0\x9f\x92\xac How to Speak English Better\xe2\x80\x94In Three (Simple) Steps https://t.co/oP5mYOBRpF https://t.co/2I1V3vTyUf'
700589743885541376,2016-02-19 07:56:25,b'RT @The_YUNiversity: \xe2\x80\x9cI\xe2\x80\x99m writing about all the things I ought to do before I die. It\xe2\x80\x99s my oughtobiography.\xe2\x80\x9d\n\n#punny https://t.co/CQ6dXumuzN'
699937840604405763,2016-02-17 12:46:00,"b'@dejeludire thanks man, God bless you too!'"
699129792621371392,2016-02-15 07:15:06,"b'RT @ecuoau: No matter the circumstances,keep your dream alive.NEVER LET GO OF THEM.have a wonderful week.stay joyful.pls retweet https://t.\xe2\x80\xa6'"
698915194668507140,2016-02-14 17:02:22,b'RT @neiltyson: Happy Valentine\xe2\x80\x99s Day to the Twitterverse...'
697335745497980928,2016-02-10 08:26:12,b'RT @TeensEnvy: THE NIGHT IS STILL YOUNG \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xa4\n\nAND \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xa4\n\nSO \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xa4\n\nARE \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xa4\n\nWE ! \xf0\x9f\x8e\xb6\xf0\x9f\x8e\xa4'
696756916991692800,2016-02-08 18:06:08,b'Engineering rocks baby!'
696675604184363009,2016-02-08 12:43:02,"b""@Asa_official's The one that never comes is a soul-deep song that always touches me, but in the end, na still friend zone song abeg :("""
695312976765702145,2016-02-04 18:28:26,b'@DejEludire me too!'
694171573138427909,2016-02-01 14:52:54,"b""That is how Richard Branson will be tweeting pictures of himself chilling all the time, as if that's how he made his billions, alakoba!"""
694112207475490817,2016-02-01 10:57:00,"b'@DejEludire you started that too?, boss!'"
694063172152619008,2016-02-01 07:42:09,"b""@ReadersIncNG  I don't have a telegram user name, how do I get one?"""
694043006840737792,2016-02-01 06:22:02,b'RT @TheToddWilliams: [job interview]\nMe: Time travel\nBoss: What is your biggest stren\xe2\x80\x94WHAT?!'
693775957426069505,2016-01-31 12:40:52,"b'@ReadersIncNG hello, I want to join and know how this works'"
693084748055343104,2016-01-29 14:54:15,"b""my math teacher didn't tell me there was any number called '170-something' :p"""
692982492228390914,2016-01-29 08:07:55,b'@uberfacts and @oapeterr too'
692355659715756032,2016-01-27 14:37:07,"b""What is a check valve's favorite band?... One direction :)"""
692342561097322496,2016-01-27 13:45:04,"b'RT @puffypearl: The sugar visuals is so brilliant, damn! Everyone should see this https://t.co/r7obqbu3JY'"
691407737553559553,2016-01-24 23:50:25,"b""Not the ideal life dear Mark, it's just a very bearable and comfortable life, :( https://t.co/DRy8JKSstT"""
690987112154402816,2016-01-23 19:59:00,"b'""The best blood will at some time get into a fool or a mosquito""- Austin O\'Malley'"
690984214980907008,2016-01-23 19:47:29,b'@DejEludire IT is... going to end one day :p'
690981409712906241,2016-01-23 19:36:20,"b""@DejEludire lol, we all 'tweet-dig' don't we?, thanks man"""
690980959139790848,2016-01-23 19:34:33,"b'@DejEludire Hello Fiyin... just saying hello bro, :p'"
690978487830777861,2016-01-23 19:24:43,"b""@DejEludire @TheSaver_ @gentleayor hope it's not a spelling exam :p"""
690608556664426496,2016-01-22 18:54:45,b'RT @id_joshua: @ay_lithe @DejEludire Use your talent'
689354200552230913,2016-01-19 07:50:23,"b""@David_dProf nah, I think you should be able to explain it tho, without lucidity, you won't know how far you should go, or when to say bye"""
689349912149016576,2016-01-19 07:33:21,"b'RT @kvndraa: RT , IF YOU SEE YOUR GRADUATION YEAR \xf0\x9f\x8e\x93\xe2\x9c\x8a: \n\nClass Of 2015 \xf0\x9f\x93\xa3\xf0\x9f\x98\x9d\nClass Of 2016 \xf0\x9f\x98\x81\xe2\x9c\xa8\nClass Of 2017 \xf0\x9f\x98\x88\xf0\x9f\x98\x89\nClass Of 2018 \xf0\x9f\x98\xbb\xf0\x9f\x92\xa5\xe2\x80\xbc\xef\xb8\x8f\xf0\x9f\x98\x8b\xf0\x9f\x99\x8c\nClass of 20\xe2\x80\xa6'"
689349608821096448,2016-01-19 07:32:08,b'RT @ChatCheIsea: Greatest night in Chelsea history \xf0\x9f\x91\x8f\xf0\x9f\x99\x8c\xe2\x9a\xbd\xef\xb8\x8f http://t.co/4uDv6MKMt1'
689346275498668037,2016-01-19 07:18:54,b'RT @AsapSCIENCE: Science nerd pick-up lines. Tag your lover. (via @ScienceDump) https://t.co/ZXHYx4JzVL'
689345810769776640,2016-01-19 07:17:03,b'@booknerdfession goals and dreams...'
689345113408016384,2016-01-19 07:14:17,b'@FactsOfSchool @TheFunnyTeens CHM301 cc @DejEludire @id_joshua @David_dProf'
689177448622206976,2016-01-18 20:08:02,"b""This weather should be called- 'bathe thrice a day'"""
689093429192716289,2016-01-18 14:34:10,"b'""My surprise at being born left me speechless for one year and four months"" paraphrased, author unknown'"
689077548714737664,2016-01-18 13:31:04,"b""If brevity is the soul of wit, my wit is either a cross over between Hitler and Idiamin, or it's simply dead"""
689074774908235776,2016-01-18 13:20:03,"b'RT @bznotes: This response by Mark Zuckerberg is so good, it brings tears to my eyes. As a father of a young daughter, 100x yes! https://t.\xe2\x80\xa6'"
688966902132174848,2016-01-18 06:11:24,"b'@david_dprof lol, epic Man utd. troll'"
688807143336620032,2016-01-17 19:36:35,"b'""Only through time time is conquered""- T.S Eliot'"
688785881608638464,2016-01-17 18:12:05,"b'@karlremarks legit!, cc @David_dProf'"
688485973533917184,2016-01-16 22:20:22,"b'@dejeludire yeah man, that was a nightmare'"
688484852044189696,2016-01-16 22:15:54,"b'RT @DejEludire: CHE 409 reports in particular! ""@ay_lithe: @thefunnyteens @dejeludire CHE assignments""'"
688439873594875904,2016-01-16 19:17:11,b'@thefunnyteens @dejeludire CHE assignments'
688437475279269888,2016-01-16 19:07:39,b'@dejeludire some are not even meant to be fought in the first place'
688432116116393984,2016-01-16 18:46:21,b'@modeyemi82 you sha'
688053144413147137,2016-01-15 17:40:27,"b""Brethren, please pray for my host, his wife isn't around, his kids are in school, I'll be cooking for him, he needs grace to eat these meals"""
688043565486833664,2016-01-15 17:02:23,"b'I thought I had reclusive tendencies, now I have valid proof'"
688018235510358016,2016-01-15 15:21:44,"b'God bless my backpack, very supportive guy, been standing behind me since part1, miss you bro!'"
687933852669599744,2016-01-15 09:46:26,"b""Somebody cannot just stroke his chin and cheeks these days without people pointing out your 'beardlessness', na wa for una o"""
687689407881691136,2016-01-14 17:35:06,"b""@factsofschool @david_dprof  yeah, you can, but you've to hit the button marked school"""
687670106776846337,2016-01-14 16:18:24,"b""I'm so loving the 'Wafi' sheen on my pidgin, thanks Benin"""
687400111710797824,2016-01-13 22:25:32,"b""I've come in contact with real life examples of the fact that; any habit you can't stop at 20, you'll still be stuck with it by 40"""
687396448217001984,2016-01-13 22:10:59,"b""It's amazing, the amount of knowledge floating around the ether; waiting to be learnt, waiting to be understood, waiting to be applied."""
687381279436881920,2016-01-13 21:10:42,"b""I dream of the day that I'll be able to take a road trip throughout Nigeria on good interstate highways and exits, without fear of robberies"""
687377985981251584,2016-01-13 20:57:37,"b'@Motylade o ga o, all these rich people sha...'"
687377333368537089,2016-01-13 20:55:01,"b""I hear unexpectedly profound stuff from seemingly 'low class' people these days, it's wrong to look down on anybody, I mean ANYBODY"""
687375588877819905,2016-01-13 20:48:05,"b'@Motylade that was the fastest follow back ever, are you tweeting on a 4g internet connection? ;-)'"
687351217312382977,2016-01-13 19:11:15,b'Lemme see what I want to pay for first na'
687346226380058625,2016-01-13 18:51:25,"b'@DejEludire @SpeakComedy lol Fiyin, def has to be, cc @id_joshua'"
687035332404101120,2016-01-12 22:16:02,"b'@booknerdfession ""they are felt by the mind"", the heart does not feel, it pumps blood'"
687030544480210946,2016-01-12 21:57:00,"b""Richard Branson claims to be tie-loathing and he's worth $5.1b, abeg nobody should disturb me about corporate dressing again"""
687027557787512832,2016-01-12 21:45:08,b'RT @id_joshua: @ay_lithe You should give the guy some credit for being patriotic at the least. Lol'
687005388236021760,2016-01-12 20:17:03,"b'A Nigerian was happy about the Saudi/Iran beef because it could bring the oil price up, I realized opportunism is not exclusive to the west'"
687004750668283908,2016-01-12 20:14:31,b'Some days are so long and remarkable that there are no sufficient words to fit them in the diary'
687002036873883648,2016-01-12 20:03:44,b'@DejEludire cc me'
687001507376574464,2016-01-12 20:01:37,"b'@Mhiz_MAY @DejEludire In case you find a tutor, I also need someone to teach me how to sleep immediately I go to bed'"
687000579374215169,2016-01-12 19:57:56,"b'RT @DejEludire: Or a typical traditional ceremony in Nigeria. ""@lnsanethoughts: https://t.co/wS7FqBkXtp""'"
687000392815775744,2016-01-12 19:57:12,"b'RT @DejEludire: Dear non-Nigerians on my TL,\r\rThey say our Budget for 2016 has ""been stolen""\r\rAnd no, this is not April 1st.'"
686999121648037888,2016-01-12 19:52:09,"b'Respect everybody you meet, if that becomes difficult/impossible, be polite at least'"
686995235063361536,2016-01-12 19:36:42,"b""@modeyemi82 You won't follow back abi?, you are waiting for me to say please shey?, troublesome somebody :)"""
685769508619956225,2016-01-09 10:26:06,"b""@ifeagbeja There is, I know two of them, but they're not on twitter"""
684651369391886336,2016-01-06 08:23:01,"b'pride? nah, too proud for that #sixwordtext'"
684489822459711488,2016-01-05 21:41:05,"b""I read so much literature and philosophy these days; it makes me feel like I'm cuckolding science and engineering"""
684270879950245888,2016-01-05 07:11:05,"b""RT @KarlreMarks: 'I don't eat food with chemicals'. Yeah, you eat the natural stuff not from the periodic table, made from Unicornium, Merm\xe2\x80\xa6"""
683291291359297536,2016-01-02 14:18:33,"b""what's all the fuzz about sef, it's a new year, not a new car"""
682954862317932544,2016-01-01 16:01:42,"b'RT @KarlreMarks: Quite untrue, there was no religious revival but the instrumentalisation of religion for socio-political aims. https://t.c\xe2\x80\xa6'"
682954189446754305,2016-01-01 15:59:02,b'@KarlreMarks ouch... that hurt'
682735639423496192,2016-01-01 01:30:35,"b'@kemifaloxy lol, maths then, math is good, happy new year BTW'"
682266601828290560,2015-12-30 18:26:48,b'@kemifaloxy God is good?'
682226596242145280,2015-12-30 15:47:50,"b'@technology @id_joshua Well, I got richer this year!'"
682225448231788544,2015-12-30 15:43:16,b'RT @frankdonga_: Package sontin for ur fianzee dis year. \xf0\x9f\x8f\x83 #MayYourBooNotHaveABoo https://t.co/kTXJNg9hkU'
682223039015157762,2015-12-30 15:33:42,"b'RT @WisdomGifs: Age 4: ""I love Mommy.""\nAge 16: ""I HATE HER.""\nAge 20: ""Mom was right""\nAge 57: ""I wish my Mom was still here.""\n\nRetweet if yo\xe2\x80\xa6'"
682222081774383104,2015-12-30 15:29:54,"b'@ayotola_ \'you eat the poisoned apple\', why not ""you give the poisoned apple""?, that kinda goes more with not needing a prince'"
682221361155162112,2015-12-30 15:27:02,b'RT @whoissizzle: greatest clap back of the century  https://t.co/o3FqfXYrRS'
681506517951090688,2015-12-28 16:06:30,"b""How you're drenched when dancing around after your final paper #OAUstories https://t.co/INmgmbhypA"""
681504065008828416,2015-12-28 15:56:45,"b'@Ash_eely Moremi hall girls tho, grinning and squealing like Rabbits anytime a rich guy parks Toyota Camry #OAUstories'"
681500948443738112,2015-12-28 15:44:22,"b""@KayteeBartowski ' e ma labe...' do you know that baba died?, either last session, or two sessions ago sha #OAUstories"""
681500177534877697,2015-12-28 15:41:18,"b""@Bolusticbolu excuse me, did you take CHE409?, this exact thing happened to me last semester, and he wasn't even baba #OAUstories"""
680929936106991616,2015-12-27 01:55:22,"b'""...with a human world that is changing so rapidly that much of what one learns in school is already obsolete on graduation day.""-Alan Watts'"
680877368400023553,2015-12-26 22:26:29,b'Someone once said that ODLT stands for: Originally Designed for Leisure and Toasting #OAUstories'
680818554783023106,2015-12-26 18:32:47,"b'@Ifeagbeja lol, perfectly, perfectly understandable'"
680813767630950400,2015-12-26 18:13:45,"b'@Ifeagbeja no it was 203 and 204, 205 was statics'"
680813555436916736,2015-12-26 18:12:55,b'@TokeBright @OAU_gossipz lol abi...'
680551896709480448,2015-12-26 00:53:10,"b""RT @obexxy_: Once you hear dat layeni is coordinating your set's  mth201 and 202 #OAUstories https://t.co/F7m2ijmdYD"""
680542980730695680,2015-12-26 00:17:45,"b""You're never really sure whether some girls came to read in ODLT or to eat at Kays Chippy \n#OAUstories"""
680512369781522436,2015-12-25 22:16:06,b'RT @mojisola_64176: u see VC 12 noon deadline for everyone to vacate the hostel u see Awo guys brushing their teeth at 2:00pm inside the ho\xe2\x80\xa6'
680507832748371969,2015-12-25 21:58:05,b'@ujcmoau *COP coord :-)'
680506991274528768,2015-12-25 21:54:44,b'Climbing all the way to the top of computer building for tech freshmen registration was a proverb for the real Ife experience #OAUstories'
680505691120005124,2015-12-25 21:49:34,b'RT @AAkindamola: When you come from sec school as guru and white house turns you to guguru #OAUstories  https://t.co/15iRA2DPzL'
680505243726155776,2015-12-25 21:47:47,b'@smile_ADENIJI Ouch... that hurt #OAUstories'
680504065990766592,2015-12-25 21:43:07,"b""When you check EEE201 result on E-portal and score an E, rhymes doesn't it? #OAUstories"""
680503729473372161,2015-12-25 21:41:46,"b""That drawing board tho, every part 2 tech student's cross #OAUstories"""
680501577493409792,2015-12-25 21:33:13,"b""@NSChEoauife God bless 'Iya Chemical', one stop snack store for CHE students and every one taking classes at CHElt #OAUstories"""
680500913577017344,2015-12-25 21:30:35,"b""@NSChEoauife Studying overnight at CHE dept. library, just to score C in Dr. Sanda's course #OAUstories"""
680499939298963456,2015-12-25 21:26:43,"b'Sitting on those yellow kegs while watching football in Awo TV room, capital! #OAUstories'"
680499097971879936,2015-12-25 21:23:22,b'@Kennydudez @Damite2ky MTH201 and 202?'
680491492604030976,2015-12-25 20:53:09,b'RT @Treasurerlai: #OAUStories School Library is for sleeping..Serious students read in HSLT/AUD/BOOC...you looking for a new boyfriend/Girl\xe2\x80\xa6'
680490018134224896,2015-12-25 20:47:17,b'RT @Adesanmmi: 100 lv you allow people to check your results for you. By 400lv your G.P is between you and God.  #OAUstories.'
680486142408527874,2015-12-25 20:31:53,"b'RT @AwodiranKehinde: #OAUstories,u\'ll share a testiomny in fellowship that u finally had ""E"" in a particular course n every1 jubilate n con\xe2\x80\xa6'"
680484432877346820,2015-12-25 20:25:06,b'RT @iyamtimi: You know that Rick Ross is sitting on your Gp when yhu get 69B in a 4 unit course  #OAUstories'
680484346051047425,2015-12-25 20:24:45,b'RT @El_Carzh: What yearbook looks like in the Faculty of Tech. One girl 80 boys. #OAUstories https://t.co/kLGJWSBekJ @OAU_gossipz'
680480852330024960,2015-12-25 20:10:52,b'RT @tomiwa_ilori: When your room-mates you owe money see you in Banwill eating with a babe. #OAUstories https://t.co/xxD9o2QoBn'
680479898872483841,2015-12-25 20:07:05,"b""@ikemofepo @_Olabiisi During the fee hike struggle, I trekked from ETF hall to school gate with foodstuff and load, that wasn't funny too"""
680187819462103040,2015-12-25 00:46:28,"b""Here's for Pastor Jide, the @ujcmoau COP when I was in part1, wherever you are, God bless you and Merry Christmas, #OAUstories"""
680181097011875840,2015-12-25 00:19:45,b'The only school where you can withdraw cash from ATM at 2am in the morning and count it under street light without intimidation #OAUstories'
680178316205252608,2015-12-25 00:08:42,"b'That @gtbank ATM queue tho... for the love of #500 withdrawals, and zero minimum balance #OAUstories'"
680173505380519937,2015-12-24 23:49:35,"b'Coming to ODLT, BOOC et al. and sleeping overnight is as futile as the school fee hike struggle/strike #OAUstories'"
680172966496366592,2015-12-24 23:47:26,b'Watching football in Awo TV room beats any Stadium experience #OAUstories'
680172621082836992,2015-12-24 23:46:04,"b'From the edge of civilization, Merry Christmas every body'"
680115552296251392,2015-12-24 19:59:18,"b'If you never ran to Ajose LT for CHM 101, shake me with both hands and call me uncle, we are not mates! #OAUstories'"
680115100569735168,2015-12-24 19:57:30,"b""'tis a miracle no one has jumped from white house's topmost floor considering those terrifying results #OAUstories"""
680111499747143681,2015-12-24 19:43:12,"b'If those bats never pooped on you, you have no right to tweet this hash tag #OAUstories'"
680111021273563136,2015-12-24 19:41:17,"b""@mickdaniel1 lol, nice caveat, but some girls still won't come tho, they fear the aro more than 1 year strike #OAUstories"""
679960035770916864,2015-12-24 09:41:20,b'@Follahwale one s/o also to the oil magnate who claimed to have studied petroleum Engr. in Ife on LinkedIn #OAUstories'
679958849919438849,2015-12-24 09:36:37,"b'The moment you tell a lady that you live in Awo hall, just forget about her visiting you #OAUstories'"
676797704471752704,2015-12-15 16:15:21,"b'RT @TundeUsman: Imagine! I gave my nephew N5000 for Christmas. He turned around and said to me: ""I hope this money did not come from Dasuki\xe2\x80\xa6'"
676753582557917184,2015-12-15 13:20:02,"b'@derekanders yessir, and giving too'"
675362892997263360,2015-12-11 17:13:55,"b'Some barbers can like to mock sha, why bring the clipper towards. my cheek, you see beard for there?'"
673800868827893760,2015-12-07 09:47:00,"b""@LekeAlder @ayotola_ and these days sef, nobody's father, brother, uncle or son is safe from rape any longer..."""
671765821010673665,2015-12-01 19:00:27,"b""Chimamanda's description +Dan Brown's suspense +Khaled Hosseini's Irony=Khaled Hosseini"""
671756006364471296,2015-12-01 18:21:27,"b'""...Baba stood, Raised his beer... and said \'f@#\xc2\xa3 the Russia\'..."" Khaled\'s Baba Jan in Kite Runner got me grinning alone in the bus'"
671641330163019776,2015-12-01 10:45:46,"b'\xe2\x80\x9cHe gets caught, they\xe2\x80\x99ll give him a flogging that will waken his father in the grave,\xe2\x80\x9d Farid muttered.'"
671589818137247744,2015-12-01 07:21:04,"b""Khaled Hosseini's 'Baba jan' in 'The Kite Runner' has got me grinning at my phone like a fool"""
671423849020297216,2015-11-30 20:21:34,b'RT @ayotola_: @ay_lithe \xf0\x9f\x91\xbc\xf0\x9f\x91\x8f'
671275391059890176,2015-11-30 10:31:39,"b'@ayotola_ happy birthday, have a good one'"
669797519975559168,2015-11-26 08:39:07,b'I could almost swear that Khaled  Hosseini is a woman; his grip of first person female emotions bordered on Chimamanda'
668885426908753920,2015-11-23 20:14:47,"b""An insignificant speck of flesh and blood with malleable will, on a variably long leash, that's man!"""
668149209682583552,2015-11-21 19:29:19,"b'I was born on the same month and date as Michael Jordan, ed Sheeran and Paris Hilton, I guess that explains my grades and cgpa.'"
668149206557859844,2015-11-21 19:29:19,"b'I found an old copy of brighter grammar 1; going through it, the nostalgia is almost unbearable...and brings hope at the same time'"
667961061023305729,2015-11-21 07:01:41,"b""I realize that the #5000 stipend is a concept that entrenches laziness, but a country that hasn't supported hard work has no choice."""
667961036088168448,2015-11-21 07:01:35,"b""Guys who've done remarkable things deserve remarkable experiences, I think we should support @freeman_osonuga and #sendfreemantospace"""
667869977286942720,2015-11-21 00:59:45,"b'There are goats among Nigerians, blaring loud party music at almost 2:00am in the morning, this is a form of terrorism in itself'"
667401816750034944,2015-11-19 17:59:27,b'President JF Kennedy visited\nNASA and asked a cleaner what his job was. The cleaner replied that he sent rockets to the moon.'
667260355274518528,2015-11-19 08:37:20,b'We all hope so; at least most of us...'
667253605917921280,2015-11-19 08:10:31,"b'RT @cyakoury: Putin: ""To forgive the terrorists is up to God, but to send them to see God is my duty.""'"
666963584585461761,2015-11-18 12:58:04,b'RT @KofiAnnan: People are never too young to lead. KA #OYW'
666963516780343300,2015-11-18 12:57:48,"b'RT @GbengaGOLD: After making his case, GEJ scratch his head, took a long look and asked, ""So what do you suggest we do? I\'m tired of this p\xe2\x80\xa6'"
666963492654727169,2015-11-18 12:57:42,b'RT @GbengaGOLD: I once met a senior civil servants who took his discovery of fraud of about N400m to GEJ. He waited weeks to see him. Bribe\xe2\x80\xa6'
666685242485415936,2015-11-17 18:32:02,"b""Jesus! 44.5% of the Ford motor company's stock was bought for 75million dollars as at 1919"""
666685235619364864,2015-11-17 18:32:01,b'\xe2\x80\x9ca book must be the axe for the frozen sea inside us.\xe2\x80\x9d- Kafka'
666685229181100032,2015-11-17 18:31:59,"b'""Art and science belong together and enrich one another whenever they converge.""- @brainpickings'"
666685226068914180,2015-11-17 18:31:58,"b'""I do not believe a man can ever leave his business. He ought to think of it by day and dream of it by night"" Henry Ford'"
666676721471590400,2015-11-17 17:58:11,"b'""The man who has the largest capacity for work and thought is the man who is bound to succeed""- Henry Ford'"
666357905143279617,2015-11-16 20:51:19,b'There should be spell check when typing with a computer keyboard on notepad'
666357882938617860,2015-11-16 20:51:14,"b""The grand hustle is neither getting any easier nor happier :-(  but it isn't getting any less grandiose :), hustler till the lights dim"""
666217945773834241,2015-11-16 11:35:10,b'RT @Omojuwa: LMAOOOO. You are a problem.  https://t.co/ysPMJQwlOQ'
666216160950644736,2015-11-16 11:28:05,b'This I have been struggling with... https://t.co/RxNM5awloi'
666215711510028288,2015-11-16 11:26:17,b'Africa should be past this tho https://t.co/u60mP07GrJ'
666214685037961216,2015-11-16 11:22:13,"b'RT @Omojuwa: Spare a tweet or two for these young Africans! They get killed, Justice dies!  #freedomnow #Liberdadeja #Angola15 https://t.co\xe2\x80\xa6'"
666208011745144832,2015-11-16 10:55:42,b'@frankdonga_ ...I was wondering if after all these years you found a job...'
666176367797657601,2015-11-16 08:49:57,"b'""The fairest thing we can experience is the mysterious. It is the fundamental experience that stands at the cradle of true art and science""'"
666174017586520065,2015-11-16 08:40:37,b'@frankdonga_ ... I was wondering if after all these years you got a job...'
666165210403729408,2015-11-16 08:05:37,"b'""A man can do as he will, but not will as he will"" Schopenhauer, ultimately, I guess that means man is never free, will never be free'"
665950873445662720,2015-11-15 17:53:55,"b""@Omojuwa , I'd personally love to hear your comment on this"""
665878261927436288,2015-11-15 13:05:23,"b""@Segun_Maximus @Omojuwa chai, I shoulda listened in geography class, I'm from Ondo but don't know if I'm southern or northern Ondo"""
665543753713754113,2015-11-14 14:56:10,"b'@Omojuwa emptiness within k\xc3\xa8?, a whole me!'"
665414646573191171,2015-11-14 06:23:09,"b'""\xc2\xbfHow do you say barbaric in Spanish? Donald\nTrump."" Saw this on a website, considerably apt'"
665120237646438400,2015-11-13 10:53:16,"b""@obyezeks , I suggest you let Fayemi pick your brains on the ministry of SM if it'll work; all the good stuff you started might be continued"""
665089111053762560,2015-11-13 08:49:35,"b'Chess over muscles, girls nko?, what language is that abeg?'"
665069120354918400,2015-11-13 07:30:09,b'This sounded pseudo-racist. : ) https://t.co/cpTXudX41N'
665058222655582208,2015-11-13 06:46:51,"b'This is painfully true ""@TheFunnyTeens: As a college student you\xe2\x80\x99re either struggling academically, financially, or spiritually. Or all 3.""'"
664896986076880896,2015-11-12 20:06:09,"b""That's how they will be playing hard to get and friend zoning us, in twenty years' time, they'll start singing 'Hello from the other side'"""
664877693398327296,2015-11-12 18:49:29,"b'Auto predict or spell check or whatever they call you, get used to the fact that I tweet, text and chat in pidgin, stop complaining abeg.'"
664780379191164928,2015-11-12 12:22:48,"b""I'm so unaccustomed to strutting about in these, my vans please? https://t.co/UxQEHnsjlW"""
664714722273591297,2015-11-12 08:01:54,"b""It's quite a struggle to try not to make an effort to remember by rote, to read just for the fun of it; either it sticks or not"""
664709631973924864,2015-11-12 07:41:40,b'There are no unsacred places;\nthere are only sacred places\nand desecrated places.- How to be a poet- Wendell Berry'
664708476447399936,2015-11-12 07:37:05,"b'""When power corrupts, poetry\ncleanses,"" John F. Kennedy dey there o JFK, I wish it was that simple'"
664704809988149248,2015-11-12 07:22:30,"b""RT @id_joshua: @ay_lithe I always feel embarrassed for the female folks when 'boys' talk about them as if they're playthings"""
664526294793764868,2015-11-11 19:33:09,b'So much to learn; learner ad infinitum'
664524011246895105,2015-11-11 19:24:05,"b'Sometimes, the combination of being absent minded and not wanting to litter the environment turns my bag into a refuse dump'"
664508813047910400,2015-11-11 18:23:41,b'It must be quite a minus for feminism when ladies sing songs that objectify women'
664497294079877120,2015-11-11 17:37:55,"b""@LLMysteries @LiveScience  are you kidding me right now?, that sounds like a real life version of Dan Brown's The Da Vinci code"""
664488253307924480,2015-11-11 17:01:59,"b'Lol @Omojuwa you could get sued for identity whatever, she is Caitlyn Jenner, please be careful, do not disrespect (trans)gender choices! :)'"
664483058708561920,2015-11-11 16:41:21,"b'Lol men @benmurraybruce is really getting it on Twitter, @ayotola_ was right, Nigerians have got no chill!'"
664478612821778433,2015-11-11 16:23:41,"b""@id_joshua lol, you won't die bro, it's less than 5 months left"""
664452175792381952,2015-11-11 14:38:38,b'Support @krugercowne Rising Star finalist @freeman_osonuga\xe2\x80\x99s mission to @OneYoungWorld and space https://t.co/rUsydks9TE #sendfreemantospace'
664450642581278722,2015-11-11 14:32:32,"b'@id_joshua lol, Na the redundancy of govt. work abeg'"
664450481482240000,2015-11-11 14:31:54,b'RT @id_joshua: @ay_lithe Who send you?'
664172134487445504,2015-11-10 20:05:51,"b'Ehn ""I\'m craving sugar"", ""I have sugar crash"" ; shut up, you\'re an ol\xc3\xb3j\xc3\xbak\xc3\xb2k\xc3\xb2r\xc3\xb2'"
664164542914646020,2015-11-10 19:35:41,"b'Process control and Shakespeare, plus social media... S\xc3\xb3gunlay\xc3\xa9ni?'"
661797282841567232,2015-11-04 06:49:02,"b""Here's to a world class Chemical Engineer, a wonderful teacher and an amazing human being, congrats Dr. Sanda https://t.co/TreM1773jH"""
661256230619488257,2015-11-02 18:59:05,"b""@Bipohae if she's not beefing me :)"""
661126684905709568,2015-11-02 10:24:19,"b""It's a cold and rainy day, but I want some soda sugar in my blood, a warm bottle of coke please? :)"""
661113970988883968,2015-11-02 09:33:48,"b'On the highway from Ogun State to Berger in Lagos, there must be up to thirty young men all selling plantain chips only'"
658348198919016448,2015-10-25 18:23:36,"b""When your life is so messed up that you're singing Dido's 'life for rent' with all the passion you've got"""
657606381890093056,2015-10-23 17:15:53,"b""Baby you're like a dwarf star, very hot but not so bright"""
656792320973668352,2015-10-21 11:21:06,"b""Bad hangover from getting drunk on life; the less noble parts, it's never worth it going back, but we go back... dunno"""
656740520287412224,2015-10-21 07:55:16,"b'""@TheFunnyTeens: How to parallel park:\n1.) park somewhere else"". lol'"
656740266062270467,2015-10-21 07:54:15,"b'RT @UberFacts: Before the assassination of President Kennedy, it was not a Federal offense to kill the President or Vice President of the U\xe2\x80\xa6'"
656739692017225728,2015-10-21 07:51:58,"b""There are just these awesome people that I follow on Twitter who make me wonder what the heck I'm doing with my life... dunno"""
655485331924496384,2015-10-17 20:47:36,b'This life is messed up; royally messed up'
